Price,Close
Ticker,AAPL
Date,
2018-09-12,52.36735153198242
2018-09-13,53.63229751586914
2018-09-14,53.02351379394531
2018-09-17,51.611698150634766
2018-09-18,51.69697570800781
2018-09-19,51.72776794433594
2018-09-20,52.12099075317383
2018-09-21,51.5595817565918
2018-09-24,52.301021575927734
2018-09-25,52.63264465332031
2018-09-26,52.213382720947266
2018-09-27,53.28645706176758
2018-09-28,53.47358322143555
2018-10-01,53.83364486694336
2018-10-02,54.31214141845703
2018-10-03,54.973052978515625
2018-10-04,54.00656509399414
2018-10-05,53.130096435546875
2018-10-08,53.00693130493164
2018-10-09,53.74125671386719
2018-10-10,51.25162887573242
2018-10-11,50.7991943359375
2018-10-12,52.613704681396484
2018-10-15,51.48850631713867
2018-10-16,52.62317657470703
2018-10-17,52.39576721191406
2018-10-18,51.17110061645508
2018-10-19,51.950443267822266
2018-10-22,52.26785659790039
2018-10-23,52.76057815551758
2018-10-24,50.9507942199707
2018-10-25,52.066505432128906
2018-10-26,51.2374267578125
2018-10-29,50.27568817138672
2018-10-30,50.52677917480469
2018-10-31,51.843841552734375
2018-11-01,52.63975524902344
2018-11-02,49.148136138916016
2018-11-05,47.75290298461914
2018-11-06,48.2692985534668
2018-11-07,49.73323059082031
2018-11-08,49.559696197509766
2018-11-09,48.6041145324707
2018-11-12,46.155731201171875
2018-11-13,45.6945686340332
2018-11-14,44.403812408447266
2018-11-15,45.49965286254883
2018-11-16,46.003597259521484
2018-11-19,44.180362701416016
2018-11-20,42.06952667236328
2018-11-21,42.0219841003418
2018-11-23,40.954681396484375
2018-11-26,41.5085334777832
2018-11-27,41.41820526123047
2018-11-28,43.010860443115234
2018-11-29,42.680442810058594
2018-11-30,42.449867248535156
2018-12-03,43.93315505981445
2018-12-04,42.00059509277344
2018-12-06,41.532310485839844
2018-12-07,40.051395416259766
2018-12-10,40.31524658203125
2018-12-11,40.08466720581055
2018-12-12,40.196388244628906
2018-12-13,40.63615036010742
2018-12-14,39.335880279541016
2018-12-17,38.96981430053711
2018-12-18,39.476139068603516
2018-12-19,38.244808197021484
2018-12-20,37.27971267700195
2018-12-21,35.8297004699707
2018-12-24,34.90264129638672
2018-12-26,37.360530853271484
2018-12-27,37.118072509765625
2018-12-28,37.1370849609375
2018-12-31,37.49603271484375
2019-01-02,37.538814544677734
2019-01-03,33.799686431884766
2019-01-04,35.2425651550293
2019-01-07,35.164119720458984
2019-01-08,35.834449768066406
2019-01-09,36.442989349365234
2019-01-10,36.55946350097656
2019-01-11,36.20051956176758
2019-01-14,35.65616226196289
2019-01-15,36.38594436645508
2019-01-16,36.830448150634766
2019-01-17,37.049137115478516
2019-01-18,37.27734375
2019-01-22,36.44060516357422
2019-01-23,36.587989807128906
2019-01-24,36.297977447509766
2019-01-25,37.50077819824219
2019-01-28,37.15373229980469
2019-01-29,36.768653869628906
2019-01-30,39.28122329711914
2019-01-31,39.564090728759766
2019-02-01,39.583106994628906
2019-02-04,40.707454681396484
2019-02-05,41.40394973754883
2019-02-06,41.41820526123047
2019-02-07,40.63377380371094
2019-02-08,40.68151092529297
2019-02-11,40.44756317138672
2019-02-12,40.796119689941406
2019-02-13,40.62662124633789
2019-02-14,40.77461624145508
2019-02-15,40.68390655517578
2019-02-19,40.80565643310547
2019-02-20,41.06825637817383
2019-02-21,40.836692810058594
2019-02-22,41.292659759521484
2019-02-25,41.59345626831055
2019-02-26,41.617332458496094
2019-02-27,41.74623489379883
2019-02-28,41.33562469482422
2019-03-01,41.77011489868164
2019-03-04,41.98018264770508
2019-03-05,41.9037971496582
2019-03-06,41.662689208984375
2019-03-07,41.180450439453125
2019-03-08,41.278343200683594
2019-03-11,42.70831298828125
2019-03-12,43.18815231323242
2019-03-13,43.379127502441406
2019-03-14,43.86137008666992
2019-03-15,44.431922912597656
2019-03-18,44.885498046875
2019-03-19,44.529808044433594
2019-03-20,44.91891860961914
2019-03-21,46.57331085205078
2019-03-22,45.60886001586914
2019-03-25,45.05739212036133
2019-03-26,44.59186935424805
2019-03-27,44.99293518066406
2019-03-28,45.0526123046875
2019-03-29,45.346256256103516
2019-04-01,45.65421676635742
2019-04-02,46.31788635253906
2019-04-03,46.635372161865234
2019-04-04,46.716548919677734
2019-04-05,47.02927780151367
2019-04-08,47.76933288574219
2019-04-09,47.6260986328125
2019-04-10,47.89346694946289
2019-04-11,47.49480056762695
2019-04-12,47.4756965637207
2019-04-15,47.56163787841797
2019-04-16,47.566402435302734
2019-04-17,48.49267578125
2019-04-18,48.66695022583008
2019-04-22,48.826904296875
2019-04-23,49.53114700317383
2019-04-24,49.45475387573242
2019-04-25,49.00593566894531
2019-04-26,48.7719841003418
2019-04-29,48.845985412597656
2019-04-30,47.90540313720703
2019-05-01,50.256874084472656
2019-05-02,49.92981719970703
2019-05-03,50.55051040649414
2019-05-06,49.76986312866211
2019-05-07,48.428218841552734
2019-05-08,48.43777084350586
2019-05-09,47.91733932495117
2019-05-10,47.2535285949707
2019-05-13,44.507171630859375
2019-05-14,45.21175003051758
2019-05-15,45.75333023071289
2019-05-16,45.552032470703125
2019-05-17,45.293216705322266
2019-05-20,43.87690353393555
2019-05-21,44.71805953979492
2019-05-22,43.8026123046875
2019-05-23,43.054908752441406
2019-05-24,42.889556884765625
2019-05-28,42.71221160888672
2019-05-29,42.50852584838867
2019-05-30,42.72900390625
2019-05-31,41.95494079589844
2019-06-03,41.530765533447266
2019-06-04,43.05012130737305
2019-06-05,43.74508285522461
2019-06-06,44.3873405456543
2019-06-07,45.568809509277344
2019-06-10,46.151161193847656
2019-06-11,46.68556213378906
2019-06-12,46.536991119384766
2019-06-13,46.52738571166992
2019-06-14,46.189491271972656
2019-06-17,46.46508026123047
2019-06-18,47.55787658691406
2019-06-19,47.41888427734375
2019-06-20,47.799922943115234
2019-06-21,47.636959075927734
2019-06-24,47.58902359008789
2019-06-25,46.8676872253418
2019-06-26,47.88139343261719
2019-06-27,47.86701583862305
2019-06-28,47.43086624145508
2019-07-01,48.3007698059082
2019-07-02,48.58356475830078
2019-07-03,48.986167907714844
2019-07-05,48.94303512573242
2019-07-08,47.93411636352539
2019-07-09,48.226505279541016
2019-07-10,48.70337677001953
2019-07-11,48.34870910644531
2019-07-12,48.72016525268555
2019-07-15,49.17788314819336
2019-07-16,49.00773620605469
2019-07-17,48.73214340209961
2019-07-18,49.285728454589844
2019-07-19,48.55001449584961
2019-07-22,49.65958023071289
2019-07-23,50.04780960083008
2019-07-24,50.007057189941406
2019-07-25,49.61164855957031
2019-07-26,49.7841911315918
2019-07-29,50.249107360839844
2019-07-30,50.03342819213867
2019-07-31,51.054317474365234
2019-08-01,49.949546813964844
2019-08-02,48.892704010009766
2019-08-05,46.333282470703125
2019-08-06,47.210391998291016
2019-08-07,47.69926452636719
2019-08-08,48.751312255859375
2019-08-09,48.34958267211914
2019-08-12,48.226898193359375
2019-08-13,50.26923751831055
2019-08-14,48.7729606628418
2019-08-15,48.530006408691406
2019-08-16,49.67505645751953
2019-08-19,50.6011962890625
2019-08-20,50.60360336303711
2019-08-21,51.15208053588867
2019-08-22,51.1087760925293
2019-08-23,48.74650192260742
2019-08-26,49.672645568847656
2019-08-27,49.11214828491211
2019-08-28,49.44171905517578
2019-08-29,50.27885437011719
2019-08-30,50.21390151977539
2019-09-03,49.482608795166016
2019-09-04,50.3221549987793
2019-09-05,51.3060302734375
2019-09-06,51.30121994018555
2019-09-09,51.5201301574707
2019-09-10,52.12873458862305
2019-09-11,53.78617477416992
2019-09-12,53.665889739990234
2019-09-13,52.62188720703125
2019-09-16,52.898521423339844
2019-09-17,53.09095764160156
2019-09-18,53.58891296386719
2019-09-19,53.15351104736328
2019-09-20,52.376502990722656
2019-09-23,52.614654541015625
2019-09-24,52.36448669433594
2019-09-25,53.170352935791016
2019-09-26,52.89611053466797
2019-09-27,52.63872146606445
2019-09-30,53.877586364746094
2019-10-01,54.026737213134766
2019-10-02,52.672393798828125
2019-10-03,53.11983108520508
2019-10-04,54.60887908935547
2019-10-07,54.62089538574219
2019-10-08,53.981021881103516
2019-10-09,54.61369323730469
2019-10-10,55.34980010986328
2019-10-11,56.82201385498047
2019-10-14,56.74021530151367
2019-10-15,56.60791778564453
2019-10-16,56.3793830871582
2019-10-17,56.598289489746094
2019-10-18,56.870121002197266
2019-10-21,57.85639190673828
2019-10-22,57.72410202026367
2019-10-23,58.498687744140625
2019-10-24,58.594913482666016
2019-10-25,59.31659698486328
2019-10-28,59.910762786865234
2019-10-29,58.5251579284668
2019-10-30,58.5179328918457
2019-10-31,59.84099578857422
2019-11-01,61.53934097290039
2019-11-04,61.94346618652344
2019-11-05,61.854461669921875
2019-11-06,61.88092803955078
2019-11-07,62.59510040283203
2019-11-08,62.766414642333984
2019-11-11,63.263458251953125
2019-11-12,63.20554733276367
2019-11-13,63.81114959716797
2019-11-14,63.36962890625
2019-11-15,64.1224136352539
2019-11-18,64.44572448730469
2019-11-19,64.25030517578125
2019-11-20,63.50232696533203
2019-11-21,63.21761703491211
2019-11-22,63.16212844848633
2019-11-25,64.26959991455078
2019-11-26,63.767738342285156
2019-11-27,64.62425994873047
2019-11-29,64.4819107055664
2019-12-02,63.73636245727539
2019-12-03,62.59994888305664
2019-12-04,63.1524658203125
2019-12-05,64.07896423339844
2019-12-06,65.31672668457031
2019-12-09,64.40229797363281
2019-12-10,64.77869415283203
2019-12-11,65.33122253417969
2019-12-12,65.49769592285156
2019-12-13,66.38803100585938
2019-12-16,67.52444458007812
2019-12-17,67.65714263916016
2019-12-18,67.49547576904297
2019-12-19,67.56303405761719
2019-12-20,67.42310333251953
2019-12-23,68.52336120605469
2019-12-24,68.5885009765625
2019-12-26,69.94931030273438
2019-12-27,69.92276763916016
2019-12-30,70.33776092529297
2019-12-31,70.85167694091797
2020-01-02,72.46826934814453
2020-01-03,71.76374053955078
2020-01-06,72.3355484008789
2020-01-07,71.99535369873047
2020-01-08,73.15349578857422
2020-01-09,74.70734405517578
2020-01-10,74.876220703125
2020-01-13,76.47590637207031
2020-01-14,75.44322967529297
2020-01-15,75.11992645263672
2020-01-16,76.0609130859375
2020-01-17,76.90296936035156
2020-01-21,76.38182830810547
2020-01-22,76.65447235107422
2020-01-23,77.02362823486328
2020-01-24,76.80165100097656
2020-01-27,74.54327392578125
2020-01-28,76.65203857421875
2020-01-29,78.25656127929688
2020-01-30,78.14315795898438
2020-01-31,74.67839050292969
2020-02-03,74.4732894897461
2020-02-04,76.93192291259766
2020-02-05,77.55926513671875
2020-02-06,78.46647644042969
2020-02-07,77.39990234375
2020-02-10,77.76752471923828
2020-02-11,77.29830932617188
2020-02-12,79.13400268554688
2020-02-13,78.57044219970703
2020-02-14,78.58981323242188
2020-02-18,77.15078735351562
2020-02-19,78.2681655883789
2020-02-20,77.46517181396484
2020-02-21,75.7117691040039
2020-02-24,72.11544799804688
2020-02-25,69.67271423339844
2020-02-26,70.77799224853516
2020-02-27,66.15135192871094
2020-02-28,66.1126708984375
2020-03-02,72.26779174804688
2020-03-03,69.97261810302734
2020-03-04,73.21827697753906
2020-03-05,70.84329223632812
2020-03-06,69.90247344970703
2020-03-09,64.37374877929688
2020-03-10,69.01005554199219
2020-03-11,66.61328887939453
2020-03-12,60.03492736816406
2020-03-13,67.22759246826172
2020-03-16,58.578975677490234
2020-03-17,61.15469741821289
2020-03-18,59.657630920410156
2020-03-19,59.200531005859375
2020-03-20,55.442161560058594
2020-03-23,54.26433181762695
2020-03-24,59.70841979980469
2020-03-25,59.3795166015625
2020-03-26,62.50423049926758
2020-03-27,59.91641616821289
2020-03-30,61.626304626464844
2020-03-31,61.500545501708984
2020-04-01,58.26457214355469
2020-04-02,59.23680114746094
2020-04-03,58.38550567626953
2020-04-06,63.47889709472656
2020-04-07,62.74365997314453
2020-04-08,64.34957122802734
2020-04-09,64.81390380859375
2020-04-13,66.08606719970703
2020-04-14,69.42361450195312
2020-04-15,68.78995513916016
2020-04-16,69.33655548095703
2020-04-17,68.39574432373047
2020-04-20,66.97605895996094
2020-04-21,64.90583801269531
2020-04-22,66.77534484863281
2020-04-23,66.51654815673828
2020-04-24,68.43685150146484
2020-04-27,68.4852294921875
2020-04-28,67.37511444091797
2020-04-29,69.58808135986328
2020-04-30,71.05612182617188
2020-05-01,69.91217041015625
2020-05-04,70.90135955810547
2020-05-05,71.96548461914062
2020-05-06,72.70797729492188
2020-05-07,73.46012878417969
2020-05-08,75.20860290527344
2020-05-11,76.39203643798828
2020-05-12,75.51901245117188
2020-05-13,74.60718536376953
2020-05-14,75.0655288696289
2020-05-15,74.62174987792969
2020-05-18,76.3799057006836
2020-05-19,75.93854522705078
2020-05-20,77.4154281616211
2020-05-21,76.8382568359375
2020-05-22,77.33297729492188
2020-05-26,76.80913543701172
2020-05-27,77.143798828125
2020-05-28,77.17776489257812
2020-05-29,77.10257720947266
2020-06-01,78.05078125
2020-06-02,78.41210174560547
2020-06-03,78.8437728881836
2020-06-04,78.16475677490234
2020-06-05,80.39095306396484
2020-06-08,80.86628723144531
2020-06-09,83.41986846923828
2020-06-10,85.56607818603516
2020-06-11,81.4580078125
2020-06-12,82.1612777709961
2020-06-15,83.17736053466797
2020-06-16,85.38174438476562
2020-06-17,85.2629165649414
2020-06-18,85.29688262939453
2020-06-19,84.80943298339844
2020-06-22,87.02838134765625
2020-06-23,88.885986328125
2020-06-24,87.31697082519531
2020-06-25,88.47614288330078
2020-06-26,85.75763702392578
2020-06-29,87.73406982421875
2020-06-30,88.46644592285156
2020-07-01,88.29911804199219
2020-07-02,88.29911804199219
2020-07-06,90.66116333007812
2020-07-07,90.37980651855469
2020-07-08,92.48479461669922
2020-07-09,92.88250732421875
2020-07-10,93.04498291015625
2020-07-13,92.61573791503906
2020-07-14,94.14836883544922
2020-07-15,94.79586791992188
2020-07-16,93.62940979003906
2020-07-17,93.44024658203125
2020-07-20,95.409423828125
2020-07-21,94.09258270263672
2020-07-22,94.35692596435547
2020-07-23,90.06214141845703
2020-07-24,89.83902740478516
2020-07-27,91.96823120117188
2020-07-28,90.45743560791016
2020-07-29,92.19136810302734
2020-07-30,93.306884765625
2020-07-31,103.0750503540039
2020-08-03,105.67231750488281
2020-08-04,106.37797546386719
2020-08-05,106.76356506347656
2020-08-06,110.48847198486328
2020-08-07,107.97645568847656
2020-08-10,109.54585266113281
2020-08-11,106.28797149658203
2020-08-12,109.82039642333984
2020-08-13,111.76393127441406
2020-08-14,111.66432189941406
2020-08-17,111.37278747558594
2020-08-18,112.30084228515625
2020-08-19,112.44172668457031
2020-08-20,114.93678283691406
2020-08-21,120.85977172851562
2020-08-24,122.30526733398438
2020-08-25,121.30191040039062
2020-08-26,122.95146942138672
2020-08-27,121.48168182373047
2020-08-28,121.28490447998047
2020-08-31,125.39794158935547
2020-09-01,130.39285278320312
2020-09-02,127.69132232666016
2020-09-03,117.46824645996094
2020-09-04,117.54600524902344
2020-09-08,109.63574981689453
2020-09-09,114.00871276855469
2020-09-10,110.28682708740234
2020-09-11,108.83887481689453
2020-09-14,112.10405731201172
2020-09-15,112.27898406982422
2020-09-16,108.96520233154297
2020-09-17,107.2257308959961
2020-09-18,103.82452392578125
2020-09-21,106.97309112548828
2020-09-22,108.65422821044922
2020-09-23,104.09664154052734
2020-09-24,105.16557312011719
2020-09-25,109.11097717285156
2020-09-28,111.71533203125
2020-09-29,110.86988067626953
2020-09-30,112.54134368896484
2020-10-01,113.49369049072266
2020-10-02,109.8301010131836
2020-10-05,113.21188354492188
2020-10-06,109.96614837646484
2020-10-07,111.83195495605469
2020-10-08,111.72505950927734
2020-10-09,113.6686019897461
2020-10-12,120.88890075683594
2020-10-13,117.68204498291016
2020-10-14,117.76950073242188
2020-10-15,117.30305480957031
2020-10-16,115.6607437133789
2020-10-19,112.7065658569336
2020-10-20,114.1933822631836
2020-10-21,113.5714340209961
2020-10-22,112.48303985595703
2020-10-23,111.7930908203125
2020-10-26,111.80281066894531
2020-10-27,113.30903625488281
2020-10-28,108.06146240234375
2020-10-29,112.06519317626953
2020-10-30,105.78750610351562
2020-11-02,105.70005798339844
2020-11-03,107.32292938232422
2020-11-04,111.70560455322266
2020-11-05,115.67047119140625
2020-11-06,115.53904724121094
2020-11-09,113.23196411132812
2020-11-10,112.8912582397461
2020-11-11,116.31783294677734
2020-11-12,116.04523468017578
2020-11-13,116.09392547607422
2020-11-16,117.10631561279297
2020-11-17,116.22047424316406
2020-11-18,114.89659118652344
2020-11-19,115.4903793334961
2020-11-20,114.22489929199219
2020-11-23,110.82755279541016
2020-11-24,112.11248779296875
2020-11-25,112.94967651367188
2020-11-27,113.49478912353516
2020-11-30,115.8895034790039
2020-12-01,119.46206665039062
2020-12-02,119.81250762939453
2020-12-03,119.67623901367188
2020-12-04,119.00453186035156
2020-12-07,120.4647216796875
2020-12-08,121.07799530029297
2020-12-09,118.5470199584961
2020-12-10,119.96824645996094
2020-12-11,119.16028594970703
2020-12-14,118.5470199584961
2020-12-15,124.48507690429688
2020-12-16,124.41694641113281
2020-12-17,125.28330993652344
2020-12-18,123.2974853515625
2020-12-21,124.82579040527344
2020-12-22,128.37889099121094
2020-12-23,127.48332214355469
2020-12-24,128.4665069580078
2020-12-28,133.06121826171875
2020-12-29,131.28952026367188
2020-12-30,130.17002868652344
2020-12-31,129.1674041748047
2021-01-04,125.97444915771484
2021-01-05,127.531982421875
2021-01-06,123.23905944824219
2021-01-07,127.44438171386719
2021-01-08,128.54434204101562
2021-01-11,125.55589294433594
2021-01-12,125.38067626953125
2021-01-13,127.41519927978516
2021-01-14,125.48776245117188
2021-01-15,123.76473236083984
2021-01-19,124.43641662597656
2021-01-20,128.52490234375
2021-01-21,133.23641967773438
2021-01-22,135.37802124023438
2021-01-25,139.12579345703125
2021-01-26,139.3594207763672
2021-01-27,138.2886199951172
2021-01-28,133.45057678222656
2021-01-29,128.45675659179688
2021-02-01,130.57888793945312
2021-02-02,131.40635681152344
2021-02-03,130.3842315673828
2021-02-04,133.74261474609375
2021-02-05,133.32827758789062
2021-02-08,133.4745330810547
2021-02-09,132.59706115722656
2021-02-10,131.9926300048828
2021-02-11,131.7391815185547
2021-02-12,131.97314453125
2021-02-16,129.84783935546875
2021-02-17,127.55682373046875
2021-02-18,126.45520782470703
2021-02-19,126.61116027832031
2021-02-22,122.8382568359375
2021-02-23,122.70178985595703
2021-02-24,122.20457458496094
2021-02-25,117.95399475097656
2021-02-26,118.21723175048828
2021-03-01,124.5833511352539
2021-03-02,121.98035430908203
2021-03-03,118.99713897705078
2021-03-04,117.11555480957031
2021-03-05,118.37321472167969
2021-03-08,113.4401626586914
2021-03-09,118.05147552490234
2021-03-10,116.96935272216797
2021-03-11,118.89965057373047
2021-03-12,117.99298858642578
2021-03-15,120.87870025634766
2021-03-16,122.41905212402344
2021-03-17,121.62939453125
2021-03-18,117.50552368164062
2021-03-19,116.97909545898438
2021-03-22,120.29376983642578
2021-03-23,119.46508026123047
2021-03-24,117.07656860351562
2021-03-25,117.56403350830078
2021-03-26,118.16844940185547
2021-03-29,118.34395599365234
2021-03-30,116.89134216308594
2021-03-31,119.08489227294922
2021-04-01,119.91354370117188
2021-04-05,122.74079132080078
2021-04-06,123.04302978515625
2021-04-07,124.69058990478516
2021-04-08,127.0888671875
2021-04-09,129.66262817382812
2021-04-12,127.94683837890625
2021-04-13,131.0567626953125
2021-04-14,128.71697998046875
2021-04-15,131.12498474121094
2021-04-16,130.7935333251953
2021-04-19,131.4564208984375
2021-04-20,129.7698974609375
2021-04-21,130.15008544921875
2021-04-22,128.6292266845703
2021-04-23,130.9495086669922
2021-04-26,131.3394775390625
2021-04-27,131.0177459716797
2021-04-28,130.2280731201172
2021-04-29,130.13058471679688
2021-04-30,128.16128540039062
2021-05-03,129.214111328125
2021-05-04,124.64186096191406
2021-05-05,124.88558197021484
2021-05-06,126.48442077636719
2021-05-07,127.15824890136719
2021-05-10,123.87699890136719
2021-05-11,122.95903015136719
2021-05-12,119.89263916015625
2021-05-13,122.04106903076172
2021-05-14,124.46294403076172
2021-05-17,123.31060791015625
2021-05-18,121.92387390136719
2021-05-19,121.76762390136719
2021-05-20,124.32623291015625
2021-05-21,122.49028015136719
2021-05-24,124.12112426757812
2021-05-25,123.92581939697266
2021-05-26,123.87699890136719
2021-05-27,122.34378814697266
2021-05-28,121.68950653076172
2021-06-01,121.36724853515625
2021-06-02,122.12895202636719
2021-06-03,120.64458465576172
2021-06-04,122.93949890136719
2021-06-07,122.94927978515625
2021-06-08,123.76957702636719
2021-06-09,124.15042877197266
2021-06-10,123.15435028076172
2021-06-11,124.36526489257812
2021-06-14,127.42190551757812
2021-06-15,126.60163116455078
2021-06-16,127.09964752197266
2021-06-17,128.70123291015625
2021-06-18,127.40240478515625
2021-06-21,129.19927978515625
2021-06-22,130.8399200439453
2021-06-23,130.5664520263672
2021-06-24,130.2832794189453
2021-06-25,129.9902801513672
2021-06-28,131.62115478515625
2021-06-29,133.13482666015625
2021-06-30,133.75003051757812
2021-07-01,134.0528106689453
2021-07-02,136.6797637939453
2021-07-06,138.69143676757812
2021-07-07,141.1816864013672
2021-07-08,139.88287353515625
2021-07-09,141.70904541015625
2021-07-12,141.11334228515625
2021-07-13,142.2266082763672
2021-07-14,145.6543426513672
2021-07-15,145.0000762939453
2021-07-16,142.95907592773438
2021-07-19,139.1113739013672
2021-07-20,142.7246551513672
2021-07-21,141.9922637939453
2021-07-22,143.35940551757812
2021-07-23,145.0781707763672
2021-07-26,145.4981231689453
2021-07-27,143.33013916015625
2021-07-28,141.5820770263672
2021-07-29,142.2266082763672
2021-07-30,142.44146728515625
2021-08-02,142.1094207763672
2021-08-03,143.90628051757812
2021-08-04,143.50592041015625
2021-08-05,143.61331176757812
2021-08-06,142.92872619628906
2021-08-09,142.8798370361328
2021-08-10,142.40060424804688
2021-08-11,142.65487670898438
2021-08-12,145.6182861328125
2021-08-13,145.8236846923828
2021-08-16,147.79930114746094
2021-08-17,146.88973999023438
2021-08-18,143.14385986328125
2021-08-19,143.47642517089844
2021-08-20,144.93368530273438
2021-08-23,146.42025756835938
2021-08-24,146.33226013183594
2021-08-25,145.09996032714844
2021-08-26,144.29794311523438
2021-08-27,145.33468627929688
2021-08-30,149.75534057617188
2021-08-31,148.49368286132812
2021-09-01,149.1587371826172
2021-09-02,150.273681640625
2021-09-03,150.90945434570312
2021-09-07,153.2469024658203
2021-09-08,151.70162963867188
2021-09-09,150.6844940185547
2021-09-10,145.69654846191406
2021-09-13,146.2637939453125
2021-09-14,144.865234375
